customer_id,for_month,mrr,last_yr,last_mrr,mobile_experiments_started,experiments_started,allocation,utilization,tickets_created,impressions,impression_revenue,knowledge_base_views,logins,sig_exp_90,brand_ops,running_experiment_days,vertical,segment,country,region,number_of_employees,traffic,annual_revenue,account_potential_score,ae,csm,partner_flag,first_month,last_month,final_row,churn?,days_overdue,collaborators_added,billing_period,age,contract_start_date,retention,churn_dollars,
172028525,5/1/2016,17,5/1/2015,17,0,0,50000,0,0,0,0,0,0,no,,0,Other,Corporate,United States,North America,45,"21,873",0,1,1,,no,2/28/2013,5/31/2016,TRUE,Churned,,11,,12,,1,0,
172543073,11/1/2014,4000,11/1/2013,0,0,0,0,0,0,0,0,0,0,,,0,Travel & Entertainment,Enterprise,United States,North America,400,"4,168,774","88,500,000",3,1,,no,2/28/2013,11/30/2014,TRUE,Churned,,3,,474,,,,
174847139,3/1/2016,1955,3/1/2015,1986,0,0,1000000,23,0,8616,17,0,5,yes,,110,Agency/Professional Services,Corporate,United Kingdom,EMEA,25,"1,000,000",0,3,1,,no,6/30/2013,3/31/2016,TRUE,Churned,0,5,,543,9/25/2015,1,-31,
176532191,7/1/2015,1000,7/1/2014,1000,0,0,500000,3373,0,5759,0,0,1,,,208,,Corporate,United States,North America,8,"500,000","598,001",2,,,no,2/28/2014,7/31/2015,TRUE,Churned,,5,,559,1/1/2014,1,0,
178319758,1/1/2016,360,1/1/2015,399,0,0,200000,0,0,0,0,0,0,,,0,Other,Enterprise,United States,North America,"2,500","106,447","396,169,000",3,,,no,4/30/2013,1/31/2016,TRUE,Churned,0,1,,292,1/1/2016,1,-39,
179258127,1/1/2015,2500,1/1/2014,2500,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,2/28/2013,1/31/2015,TRUE,Churned,,2,,,,1,0,
180049744,7/1/2013,3000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,7/31/2013,7/31/2013,TRUE,Churned,,7,,,,,,
183771038,2/1/2013,1000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,2/28/2013,2/28/2013,TRUE,Churned,,1,,,,,,
183850804,9/1/2014,2000,9/1/2013,4500,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,2/28/2013,9/30/2014,TRUE,Churned,,5,,,,0,-2500,
188206503,2/1/2015,4000,2/1/2014,4000,0,0,0,0,0,0,0,0,0,,,0,Retail,Corporate,Australia,APAC,"1,247","409,629","440,000,000",3,1,,no,3/31/2013,2/28/2015,TRUE,Churned,,4,,531,,1,0,
188900290,10/1/2013,2000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,2/28/2013,10/31/2013,TRUE,Churned,,1,,,,,,
191064543,2/1/2014,1000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,3/31/2013,2/28/2014,TRUE,Churned,,1,,,,,,
191337197,4/1/2015,8000,4/1/2014,8000,0,0,0,0,0,0,0,0,0,,,121,Media,Enterprise,United States,North America,700,"62,778,600","410,000,000",5,1,,no,3/31/2013,4/30/2015,TRUE,Churned,,11,,473,,1,0,
192632226,11/1/2014,399,11/1/2013,3000,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,2/28/2013,11/30/2014,TRUE,Churned,,9,,,,0,-2601,
193300437,7/1/2015,1340,7/1/2014,1633,0,0,1000000,22073,0,336699,0,0,3,,,172,,Corporate,RUSSIA,EMEA,64,"1,000,000","7,212,000",3,,,no,3/31/2013,7/31/2015,TRUE,Churned,,3,,518,3/12/2014,1,-293,
193404462,5/1/2014,3000,5/1/2013,3000,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,3/31/2013,5/31/2014,TRUE,Churned,,2,,,,1,0,
195150039,10/1/2014,399,10/1/2013,1000,0,0,0,0,0,0,0,0,0,,,0,,Corporate,United States,North America,60,"500,000",0,2,1,,no,3/31/2013,10/31/2014,TRUE,Churned,,2,,15,,0,-601,
195225034,1/1/2014,10000,,,0,0,0,0,0,0,0,0,0,,,0,,Enterprise,ROW,ROW,,,,,,,no,3/31/2013,1/31/2014,TRUE,Churned,,7,,,,,,
198353633,11/1/2014,3000,11/1/2013,3000,0,0,0,2585,3,0,0,0,0,,,0,Other,Corporate,United States,North America,33,"140,947","16,882,000",2,,,no,5/31/2013,11/30/2014,TRUE,Churned,,48,,282,,1,0,
198787351,12/1/2016,399,12/1/2015,399,0,0,0,0,0,0,0,0,36,yes,,0,Other,Enterprise,United States,North America,,"5,400,000",,4,,,no,4/30/2013,12/31/2016,TRUE,Active,0,2,,,12/15/2015,1,0,
199452862,6/1/2013,1000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,4/30/2013,6/30/2013,TRUE,Churned,,1,,,,,,
200440231,2/1/2015,399,2/1/2014,1266,0,0,0,0,0,0,0,0,0,,,0,Other,Corporate,United States,North America,11,"526,513",,2,1,,no,5/31/2013,2/28/2015,TRUE,Churned,,5,,411,,0,-867,
201990058,9/1/2013,3000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,3/31/2013,9/30/2013,TRUE,Churned,,10,,,,,,
203279902,2/1/2015,1250,2/1/2014,19,0,0,0,0,0,0,0,0,0,,,0,Media,Corporate,United States,North America,100,"2,784,386",,3,1,,no,4/30/2013,2/28/2015,TRUE,Churned,,8,,,,1,0,
204529468,12/1/2013,1000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,10/31/2013,12/31/2013,TRUE,Churned,,2,,,,,,
204544654,5/1/2014,4000,5/1/2013,4000,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,4/30/2013,5/31/2014,TRUE,Churned,,5,,,,1,0,
208185304,4/1/2014,1000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,5/31/2013,4/30/2014,TRUE,Churned,,1,,,,,,
210122357,5/1/2013,3000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,4/30/2013,5/31/2013,TRUE,Churned,,1,,,,,,
210941182,10/1/2013,10800,,,0,0,0,0,0,0,0,0,0,,,0,,Enterprise,ROW,ROW,,,,,,,no,5/31/2013,10/31/2013,TRUE,Churned,,1,,,,,,
210965649,5/1/2013,3000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,4/30/2013,5/31/2013,TRUE,Churned,,4,,,,,,
213775484,11/1/2015,1611,11/1/2014,1876,0,0,300000,390513,1,3718811,20286,0,0,,,360,Retail,Corporate,Denmark,EMEA,"1,000","500,000","121,160,000",3,1,,no,6/30/2013,11/30/2015,TRUE,Churned,,2,,242,6/10/2015,1,-265,
214886560,2/1/2014,1500,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,4/30/2013,2/28/2014,TRUE,Churned,,5,,,,,,
219589248,3/1/2014,4638,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,4/30/2013,3/31/2014,TRUE,Churned,,1,,,,,,
221790762,4/1/2014,2758,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,5/31/2013,4/30/2014,TRUE,Churned,,1,,,,,,
222961223,5/1/2013,4000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,5/31/2013,5/31/2013,TRUE,Churned,,1,,,,,,
224172276,4/1/2016,120,4/1/2015,399,0,0,200000,0,3,4,0,0,6,yes,,6,High Tech,Enterprise,United States,North America,"8,000","83,600,000","4,582,000,000",5,1,,no,5/31/2013,4/30/2016,TRUE,Churned,0,5,,410,12/13/2015,0,-279,
225348482,7/1/2013,15000,,,0,0,0,0,0,0,0,0,0,,,0,,Enterprise,ROW,ROW,,,,,,,no,6/30/2013,7/31/2013,TRUE,Churned,,1,,,,,,
225985851,3/1/2015,5000,3/1/2014,4868,0,1,0,508348,0,0,0,0,52,,,522,Retail,Enterprise,United States,North America,"105,500","997,229","18,909,588,000",5,1,,no,4/30/2013,3/31/2015,TRUE,Churned,,4,,255,,1,0,
226310085,4/1/2016,3407,4/1/2015,3221,0,0,2000000,18259,0,240911,406,0,54,,,225,Other,Corporate,United Kingdom,EMEA,334,"2,000,000","305,651,183",3,1,,no,5/31/2013,4/30/2016,TRUE,Churned,0,3,,350,5/1/2015,1,0,
226566748,12/1/2016,399,12/1/2015,399,0,0,0,0,0,0,0,0,36,no,,0,High Tech,Corporate,United States,North America,5,"1,479,842","1,000,000",3,1,,no,5/31/2013,12/31/2016,TRUE,Active,0,5,,433,12/7/2015,1,0,
226586947,4/1/2014,3334,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,5/31/2013,4/30/2014,TRUE,Churned,,7,,,,,,
226839583,7/1/2014,3000,7/1/2013,3000,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,5/31/2013,7/31/2014,TRUE,Churned,,3,,,,1,0,
227735641,12/1/2014,6000,12/1/2013,6000,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,6/30/2013,12/31/2014,TRUE,Churned,,10,,,,1,0,
230183056,12/1/2016,399,12/1/2015,100,0,0,0,0,0,0,0,0,24,,,0,Non-Profit,Corporate,United States,North America,276,"210,000","215,800,000",3,1,,no,5/31/2013,12/31/2016,TRUE,Active,0,5,,368,12/24/2015,1,0,
230516515,12/1/2016,79,12/1/2015,79,0,0,0,0,0,0,0,0,48,no,,0,Other,Enterprise,United States,North America,250,"3,170","85,000,000",2,,,no,8/31/2013,12/31/2016,TRUE,Active,0,3,,91,12/14/2015,1,0,
232635532,1/1/2014,18108,,,0,0,0,0,0,0,0,0,0,,,0,,Enterprise,ROW,ROW,,,,,,,no,7/31/2013,1/31/2014,TRUE,Churned,,3,,,,,,
232732757,5/1/2016,399,5/1/2015,399,0,0,200000,200000,0,56047,112,0,10,,,50,Agency/Professional Services,Corporate,United States,North America,1,"200,000","354,000",2,1,,no,6/30/2013,5/31/2016,TRUE,Churned,0,7,,122,1/8/2016,1,0,
233323732,9/1/2013,20000,,,0,0,0,0,0,0,0,0,0,,,0,,Enterprise,ROW,ROW,,,,,,,no,7/31/2013,9/30/2013,TRUE,Churned,,8,,,,,,
233612039,7/1/2014,4000,7/1/2013,4000,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,6/30/2013,7/31/2014,TRUE,Churned,,1,,,,1,0,
234514530,9/1/2013,399,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,6/30/2013,9/30/2013,TRUE,Churned,,2,,,,,,
236170800,11/1/2013,4850,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,6/30/2013,11/30/2013,TRUE,Churned,,5,,,,,,
238558909,12/1/2013,3000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,7/31/2013,12/31/2013,TRUE,Churned,,1,,,,,,
239730664,3/1/2015,1500,3/1/2014,1500,0,0,0,0,1,0,0,0,0,,,0,High Tech,Corporate,United States,North America,97,"200,000","11,100,000",2,1,,no,6/30/2013,3/31/2015,TRUE,Churned,,19,,26,,1,0,
242973094,8/1/2014,2400,8/1/2013,2400,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,5/31/2013,8/31/2014,TRUE,Churned,,1,,,,1,0,
244679331,8/1/2016,1705,8/1/2015,1648,0,0,1000000,34931,0,79919,136,0,100,yes,,302,Agency/Professional Services,Corporate,Germany,EMEA,13,"1,000,000","976,000",3,1,,no,7/31/2013,8/31/2016,TRUE,Churned,0,8,,16,7/1/2015,1,0,
250573443,7/1/2014,4090,7/1/2013,3903,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,6/30/2013,7/31/2014,TRUE,Churned,,1,,,,1,0,
253642968,12/1/2013,2500,,,0,0,0,126917,0,0,0,0,0,,,0,Retail,Enterprise,United States,North America,"1,200","382,853","2,400,000,000",5,1,,no,6/30/2013,12/31/2013,TRUE,Churned,,1,,368,,,,
255360157,9/1/2014,1000,9/1/2013,1009,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,6/30/2013,9/30/2014,TRUE,Churned,,1,,,,1,-9,
257058373,12/1/2014,4000,12/1/2013,4000,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,7/31/2013,12/31/2014,TRUE,Churned,811,1,,,,1,0,
257560496,9/1/2013,4000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,7/31/2013,9/30/2013,TRUE,Churned,,1,,,,,,
257618011,12/1/2013,18000,,,0,0,0,0,0,0,0,0,0,,,0,,Enterprise,ROW,ROW,,,,,,,no,6/30/2013,12/31/2013,TRUE,Churned,,14,,,,,,
257633218,9/1/2016,3500,9/1/2015,3500,0,0,1000000,0,0,5106653,17873,0,0,yes,,128,,Corporate,United States,North America,,,,,,,no,7/31/2013,9/30/2016,TRUE,Churned,0,7,,,7/8/2016,1,0,
260291588,8/1/2014,1000,8/1/2013,1000,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,7/31/2013,8/31/2014,TRUE,Churned,,1,,,,1,0,
263288222,8/1/2013,3000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,7/31/2013,8/31/2013,TRUE,Churned,,6,,,,,,
264066798,5/1/2016,1906,5/1/2015,2315,0,0,1000000,0,0,4,0,0,0,,,8,Other,Corporate,Norway,EMEA,87,"1,000,000","81,718,086",3,1,,no,7/31/2013,5/31/2016,TRUE,Churned,0,3,,355,6/24/2015,1,-409,
264915849,9/1/2013,2700,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,7/31/2013,9/30/2013,TRUE,Churned,,1,,,,,,
265015089,11/1/2014,1500,11/1/2013,2000,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,8/31/2013,11/30/2014,TRUE,Churned,0,1,,,,1,-500,
265719719,8/1/2014,318,8/1/2013,1157,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,7/31/2013,8/31/2014,TRUE,Churned,,1,,,,0,-839,
267002678,12/1/2013,4165,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,7/31/2013,12/31/2013,TRUE,Churned,,2,,,,,,
267222253,1/1/2015,3250,1/1/2014,3250,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,9/30/2013,1/31/2015,TRUE,Churned,,6,,,,1,0,
267754551,10/1/2013,1167,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,7/31/2013,10/31/2013,TRUE,Churned,,2,,,,,,
268309125,7/1/2014,4000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,8/31/2013,7/31/2014,TRUE,Churned,,1,,,,,,
270432597,2/1/2015,399,2/1/2014,399,0,0,0,3,0,0,0,0,0,,,0,Retail,Corporate,United States,North America,250,"200,000",0,2,,,no,8/31/2013,2/28/2015,TRUE,Churned,,1,,18,,1,0,
270661080,10/1/2013,3000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,8/31/2013,10/31/2013,TRUE,Churned,,1,,,,,,
270754704,3/1/2016,2824,3/1/2015,2824,0,0,1000000,24921,0,36625,103,0,2,yes,,36,Media,Corporate,Brazil,EMEA,45,"26,100",,1,1,,yes,7/31/2013,3/31/2016,TRUE,Churned,0,4,,332,1/1/2016,1,0,
272912319,9/1/2013,15932,,,0,0,0,0,0,0,0,0,0,,,0,,Enterprise,ROW,ROW,,,,,,,no,7/31/2013,9/30/2013,TRUE,Churned,,1,,,,,,
273455519,6/1/2014,399,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,7/31/2013,6/30/2014,TRUE,Churned,,1,,,,,,
275011112,12/1/2014,1000,12/1/2013,1000,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,8/31/2013,12/31/2014,TRUE,Churned,,2,,,,1,0,
280210643,12/1/2013,3000,,,0,0,0,7,0,0,0,0,0,,,0,Media,Enterprise,Australia,APAC,"2,369","1,000,000","1,259,195,202",4,1,,no,8/31/2013,12/31/2013,TRUE,Churned,,2,,338,,,,
280981819,10/1/2013,4000,,,0,0,0,2523347,0,0,0,0,0,,,0,Agency/Professional Services,Corporate,United States,North America,11,"281,017","2,024,000",2,1,,no,8/31/2013,10/31/2013,TRUE,Churned,,1,,43,,,,
284690019,12/1/2016,399,12/1/2015,399,0,0,0,0,0,0,0,0,120,yes,,0,Retail,Corporate,United States,North America,30,"354,238",,2,,,no,8/31/2013,12/31/2016,TRUE,Active,0,1,,13,12/9/2015,1,0,
288828484,8/1/2014,3000,8/1/2013,17,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,8/31/2013,8/31/2014,TRUE,Churned,,1,,,,1,0,
290617989,5/1/2015,2000,5/1/2014,2000,0,2,1000000,26382,0,0,0,0,0,,,127,Other,SMB,Australia,APAC,5,"4,701",0,1,,,no,1/31/2014,5/31/2015,TRUE,Churned,,2,,539,1/1/2015,1,0,
293206252,6/1/2016,1569,6/1/2015,1649,0,0,200000,141785,5,477643,3727,0,40,yes,7,332,Other,Enterprise,United Kingdom,EMEA,350,"800,000","30,000,000",3,1,,yes,9/30/2013,6/30/2016,TRUE,Churned,0,9,,215,12/7/2015,1,-80,
297979306,1/1/2014,1000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,Spain,EMEA,,"500,000",0,2,1,,no,1/31/2014,1/31/2014,TRUE,Churned,,4,,7,,,,
297999478,8/1/2014,3000,8/1/2013,4000,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,8/31/2013,8/31/2014,TRUE,Churned,,1,,,,1,-1000,
298071318,11/1/2013,7000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,9/30/2013,11/30/2013,TRUE,Churned,,4,,,,,,
299801995,9/1/2015,829,9/1/2014,800,0,3,400000,61856,0,123044,255,0,235,,,960,Other,Corporate,Japan,APAC,"1,261","400,000","881,790,000",3,,,no,8/31/2013,9/30/2015,TRUE,Churned,,30,,422,,1,0,
301379319,12/1/2013,0,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,8/31/2013,12/31/2013,TRUE,Churned,,2,,,,,,
301388614,1/1/2014,3750,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,8/31/2013,1/31/2014,TRUE,Churned,,1,,,,,,
302884393,9/1/2014,2333,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,10/31/2013,9/30/2014,TRUE,Churned,,4,,,,,,
305971320,9/1/2013,8000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,8/31/2013,9/30/2013,TRUE,Churned,,1,,,,,,
309453084,1/1/2015,79,1/1/2014,5416,0,0,0,250,1,0,0,0,0,,,0,,SMB,United States,North America,110,,"10,000,000",1,,,no,10/31/2013,1/31/2015,TRUE,Churned,,1,,,,0,-5337,
309533393,12/1/2014,1200,12/1/2013,1200,0,1,0,184029,0,0,0,0,0,,,0,Agency/Professional Services,Corporate,Japan,APAC,205,"400,000","55,825,200",2,,,no,8/31/2013,12/31/2014,TRUE,Churned,,32,,17,,1,0,
310317854,12/1/2013,4000,,,0,0,0,140,0,0,0,0,0,,,0,Agency/Professional Services,Corporate,United States,North America,30,"600,000",0,2,,,no,8/31/2013,12/31/2013,TRUE,Churned,,3,,,,,,
312323592,2/1/2014,4046,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,9/30/2013,2/28/2014,TRUE,Churned,,10,,,,,,
313323203,3/1/2016,1,3/1/2015,19,0,0,2000,0,0,0,0,0,2,,,0,,Corporate,United States,North America,30,"200,000",,2,,,no,9/30/2013,3/31/2016,TRUE,Churned,0,1,,285,12/7/2015,0,-18,
316707572,12/1/2013,2394,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,9/30/2013,12/31/2013,TRUE,Churned,,1,,,,,,
320010203,10/1/2014,1500,10/1/2013,399,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,10/31/2013,10/31/2014,TRUE,Churned,,1,,,,1,0,
320213901,7/1/2015,134,7/1/2014,0,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,9/30/2013,7/31/2015,TRUE,Churned,,1,,,,,,
324538019,2/1/2014,10200,,,0,0,0,0,0,0,0,0,0,,,0,,Enterprise,ROW,ROW,,,,,,,no,10/31/2013,2/28/2014,TRUE,Churned,,1,,,,,,
325949591,11/1/2014,4165,11/1/2013,4165,0,0,0,0,2,0,0,0,0,,,0,Agency/Professional Services,Enterprise,United States,North America,95,"16,088","15,000,000",1,,,yes,9/30/2013,11/30/2014,TRUE,Churned,,3,,,,1,0,
330733016,8/1/2015,1500,8/1/2014,1500,0,0,300000,0,0,0,0,0,0,,,0,Retail,SMB,United States,North America,10,"31,465",,1,,,no,9/30/2013,8/31/2015,TRUE,Churned,0,2,,491,1/26/2015,1,0,
334312317,12/1/2014,4500,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,1/31/2014,12/31/2014,TRUE,Churned,,8,,,,,,
335194372,7/1/2015,1600,7/1/2014,1600,0,4,800000,371231,0,2381747,4763,0,254,,,1116,Agency/Professional Services,Corporate,United States,North America,132,"102,764","19,839,900",2,,,no,10/31/2013,7/31/2015,TRUE,Churned,,126,,88,,1,0,
335349636,12/1/2014,4000,12/1/2013,4000,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,9/30/2013,12/31/2014,TRUE,Churned,,3,,,,1,0,
335736224,12/1/2016,10175,12/1/2015,10175,0,0,0,0,0,0,0,0,312,yes,,0,,Enterprise,United States,North America,,,,,,,no,10/31/2013,12/31/2016,TRUE,Active,0,54,,,9/8/2016,1,0,
336278253,12/1/2016,328,12/1/2015,327,0,0,0,0,0,0,0,0,0,,,0,Other,Corporate,Germany,EMEA,"6,400","300,000","720,000,000",3,1,,no,10/31/2013,12/31/2016,TRUE,Active,0,3,,328,10/1/2016,1,0,
338205050,10/1/2014,3000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,11/30/2013,10/31/2014,TRUE,Churned,,3,,,,,,
338804640,2/1/2016,1110,2/1/2015,1369,0,0,600000,1,0,0,0,0,0,,,1,Telecommunications,Corporate,Poland,EMEA,500,"600,000","476,032,000",3,1,,no,1/31/2014,2/29/2016,TRUE,Churned,0,3,,411,3/1/2015,1,-259,
339066143,10/1/2014,4650,10/1/2013,4650,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,10/31/2013,10/31/2014,TRUE,Churned,0,3,,,,1,0,
339656383,1/1/2015,3229,1/1/2014,3229,0,0,0,0,0,0,0,0,55,,,0,,Corporate,ROW,ROW,,,,,,,no,11/30/2013,1/31/2015,TRUE,Churned,,5,,,,1,0,
339775529,12/1/2015,1500,12/1/2014,1500,0,2,250000,64733,0,281947,1692,0,0,yes,,343,Other,Enterprise,Australia,APAC,50,331,0,1,,,no,11/30/2013,12/31/2015,TRUE,Churned,0,18,,71,1/1/2016,1,0,
339800201,12/1/2013,15750,,,0,0,0,0,0,0,0,0,0,,,0,,Enterprise,ROW,ROW,,,,,,,no,10/31/2013,12/31/2013,TRUE,Churned,,1,,,,,,
340305048,12/1/2015,3785,12/1/2014,422,0,3,1000000,146476,0,941298,3562,0,0,yes,,431,High Tech,Corporate,ROW,ROW,"6,300","200,000","1,828,000",2,1,,yes,2/28/2014,12/31/2015,TRUE,Churned,0,5,,,1/7/2015,1,0,
341735376,2/1/2016,6000,2/1/2015,6000,0,0,1000000,0,0,0,0,0,0,,,0,Retail,Enterprise,United States,North America,"9,000","1,930,063","608,890,990",3,1,,no,10/31/2013,2/29/2016,TRUE,Churned,0,4,,788,3/16/2015,1,0,
350370118,8/1/2014,399,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,11/30/2013,8/31/2014,TRUE,Churned,,1,,,,,,
353590092,10/1/2014,3500,10/1/2013,3500,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,10/31/2013,10/31/2014,TRUE,Churned,,2,,,,1,0,
361650383,1/1/2015,2542,1/1/2014,192,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,11/30/2013,1/31/2015,TRUE,Churned,,2,,,,1,0,
383200985,11/1/2014,1901,11/1/2013,2034,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,11/30/2013,11/30/2014,TRUE,Churned,0,2,,,,1,-133,
384850844,4/1/2016,5000,4/1/2015,4500,0,0,1500000,396588,0,2288781,7629,0,40,no,,31,Travel & Entertainment,Corporate,United States,North America,120,"1,500,000","300,000,000",3,1,,no,11/30/2013,4/30/2016,TRUE,Churned,0,6,,329,5/1/2015,1,0,
386120058,2/1/2014,3000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,12/31/2013,2/28/2014,TRUE,Churned,,3,,,,,,
388130345,10/1/2016,315,10/1/2015,331,0,0,200000,0,0,0,0,0,0,no,,0,,Corporate,Germany,EMEA,25,"1,000,000","534,000",3,1,,no,11/30/2013,10/31/2016,TRUE,Churned,0,30,,310,11/1/2015,1,-16,
398940116,5/1/2015,8168,,,0,0,0,1654,0,0,0,0,0,,,63,,Enterprise,Netherlands,EMEA,"2,510","3,000,000","2,156,200,000",5,1,,no,6/30/2014,5/31/2015,TRUE,Churned,,15,,356,,,,
400230764,12/1/2016,24000,12/1/2015,30000,0,0,0,0,0,0,0,0,48,no,,0,Other,Enterprise,United States,EMEA,5,"1,100,000",,3,1,,no,11/30/2013,12/31/2016,TRUE,Active,0,83,,547,11/1/2016,1,-6000,
401042074,1/1/2014,3000,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,11/30/2013,1/31/2014,TRUE,Churned,,3,,,,,,
404692387,12/1/2016,4410,12/1/2015,4200,0,0,0,0,0,0,0,0,385,yes,,0,Retail,Corporate,United States,North America,500,"950,000",0,3,1,,yes,12/31/2013,12/31/2016,TRUE,Active,0,27,,364,4/23/2016,1,0,
439670250,3/1/2014,5000,,,0,1,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,1/31/2014,3/31/2014,TRUE,Churned,,2,,,,,,
448840023,1/1/2014,1500,,,0,0,0,0,0,0,0,0,0,,,0,,Corporate,ROW,ROW,,,,,,,no,11/30/2013,1/31/2014,TRUE,Churned,,1,,,,,,
