user_id,referrer_type,days_since_purch
7538840,flash_sale,33
8124528,flash_sale,94
3558010,saved_search,8
1386054,saved_search,20
6288568,search,30
8451218,Misc,9
8829956,flash_sale,93
3958244,obsessions,60
8016450,saved_search,1
7466346,search,35
3492174,search,69
3466,search,45
7507600,search,2
6416876,obsessions,2
8524102,obsessions,38
4473488,flash_sale,13
5025658,ymal,61
2575676,flash_sale,17
8873504,Misc,89
8602878,browse_search,101
7237360,Misc,19
5801000,flash_sale,73
4362824,flash_sale,46
9435346,ymal,1
7716578,ymal,86
9418606,flash_sale,6
3484278,browse_search,10
228470,obsessions,80
7690042,obsessions,83
9095786,obsessions,57
7530686,obsessions,67
431424,search,68
7985674,obsessions,70
9145570,saved_search,21
5360698,obsessions,86
9400278,obsessions,7
7398204,obsessions,65
7126734,flash_sale,51
5011258,flash_sale,13
7042452,saved_search,85
6574742,saved_search,32
9309516,saved_search,17
9062992,saved_search,77
7710554,obsessions,72
9138368,obsessions,47
7089584,search,50
657188,saved_search,71
5981964,search,10
8231232,Misc,93
639666,search,29
7942030,search,53
8265986,search,29
2590798,deeplink,71
6030364,obsessions,84
4393156,shop_browse_categories,15
413288,obsessions,42
4316776,obsessions,57
42736,carousel,34
4901820,flash_sale,93
675688,search,35
9156018,saved_search,9
8591276,search,101
1568892,obsessions,67
9144778,obsessions,48
3557518,search,95
6975380,search,98
80986,browse_search,59
9316768,Misc,13
7123084,Misc,41
977160,flash_sale,94
6600602,search,52
8350354,Misc,58
7099210,search,74
2020076,search,40
5307470,Misc,13
1467000,search,31
8003470,ymal,23
7235400,obsessions,40
9179744,ymal,49
8616378,Misc,13
303608,obsessions,94
5834450,saved_search,85
8322040,ymal,13
6456302,search,90
8128794,saved_search,68
9106944,search,49
7924722,saved_search,51
8130968,search,49
9045524,search,68
3048692,search,57
8368172,saved_search,5
8735534,obsessions,79
608994,obsessions,92
6356830,flash_sale,37
6712488,obsessions,79
474990,obsessions,87
9031438,Misc,70
9149374,ymal,57
6214782,saved_search,67
1071362,saved_search,67
1113834,search,27
2302868,ymal,46
1780264,Misc,66
3403178,obsessions,92
9177892,saved_search,15
8884398,obsessions,100
1850936,obsessions,101
6847734,search,100
6379402,browse_search,99
4800698,browse_search,22
9022022,obsessions,41
1466664,Misc,76
7940604,saved_search,48
652210,flash_sale,80
8304544,saved_search,24
9224382,obsessions,44
8382898,obsessions,101
6507084,obsessions,14
8024966,obsessions,100
6527124,search,20
8137502,browse_search,57
4774342,flash_sale,86
8198914,Misc,47
9078034,browse_search,68
7681852,browse_search,77
5556952,obsessions,93
4406866,search,50
8763892,flash_sale,66
1870308,flash_sale,41
6860276,obsessions,29
8994414,obsessions,95
3416662,obsessions,3
5843396,obsessions,95
7785682,search,24
4221856,shop_browse_categories,7
9148438,flash_sale,41
4764630,saved_search,5
4550,obsessions,96
3340108,search,99
478166,obsessions,99
7802044,obsessions,63
8268372,ymal,8
315794,search,45
8372732,obsessions,64
3255784,search,25
7836156,Misc,8
7355986,obsessions,96
9278770,saved_search,17
8241754,Misc,100
623922,search,33
9065496,saved_search,66
6548488,saved_search,73
8910868,obsessions,101
9254094,search,33
9168466,search,33
8268918,obsessions,41
7193054,obsessions,39
5285376,obsessions,84
8626966,saved_search,72
6736790,search,41
9041212,saved_search,84
9108102,browse_search,49
7427872,search,22
9156874,flash_sale,35
6951394,search,16
373234,flash_sale,87
7497048,flash_sale,25
8198258,search,59
4378942,search,29
7431192,obsessions,34
337226,flash_sale,30
9399340,search,7
1408310,obsessions,55
9267686,flash_sale,23
2481412,flash_sale,49
9392326,browse_search,10
6201426,obsessions,60
7489650,flash_sale,87
7574574,Misc,73
9276022,saved_search,32
6855110,flash_sale,75
8259340,obsessions,69
7521300,saved_search,3
952288,flash_sale,35
3515756,saved_search,52
8011032,Misc,63
39914,Misc,53
6307408,ymal,68
6485732,flash_sale,44
2186260,browse_search,94
6554778,Misc,98
2044396,obsessions,86
5174692,search,56
7016828,search,61
9363066,obsessions,15
8375354,flash_sale,39
9266510,Misc,2
664314,search,18
8951472,Misc,99
6215050,obsessions,52
621948,saved_search,18
7341762,Misc,89
6604148,search,71
7538128,search,59
6190078,deeplink,21
8776194,obsessions,44
1839976,obsessions,35
4080172,ymal,58
4415988,obsessions,89
9049104,saved_search,77
8833920,obsessions,20
7900002,carousel,39
8983508,saved_search,21
8378188,feeds,6
5923496,saved_search,53
8821194,Misc,26
6346780,saved_search,18
1089040,flash_sale,63
402128,Misc,21
3868306,obsessions,43
7976406,obsessions,16
8454504,ymal,73
8560818,flash_sale,68
6299956,Misc,41
6789806,search,35
8502902,search,71
1052406,Misc,51
6799206,saved_search,77
4346240,Misc,68
8524782,obsessions,48
6844238,search,94
2094660,obsessions,26
8479318,search,82
1593794,obsessions,39
1098272,obsessions,89
1799956,obsessions,76
8871638,flash_sale,94
9004796,obsessions,85
6011676,flash_sale,72
6123306,obsessions,91
1712848,saved_search,32
9338882,obsessions,21
1057740,obsessions,30
8341298,search,4
6999092,obsessions,8
4384370,obsessions,78
7253384,saved_search,72
3054314,search,45
8702972,saved_search,74
7680918,obsessions,89
5330476,search,9
9440112,obsessions,1
2614870,browse_search,17
8307856,obsessions,101
7473148,obsessions,2
6496472,obsessions,10
7308644,obsessions,39
1776478,obsessions,50
9164882,flash_sale,54
6290874,flash_sale,99
1548990,browse_search,52
1720474,feeds,88
7581542,search,29
3660976,ymal,70
7482778,saved_search,83
752744,flash_sale,65
2642070,flash_sale,78
3132340,saved_search,56
939456,search,81
47008,saved_search,61
6576700,obsessions,42
8600244,browse_search,71
5911728,obsessions,85
4766410,obsessions,7
3763956,flash_sale,72
6223146,obsessions,10
6341070,obsessions,101
6745742,obsessions,13
8728150,obsessions,100
9248420,search,39
1364722,browse_search,34
7873202,search,55
5957568,obsessions,76
8953252,ymal,10
7820488,browse_search,80
2709276,browse_search,52
362236,search,19
6085540,search,12
6980074,search,21
7691304,obsessions,25
1441542,ymal,77
8570804,search,13
9318182,search,25
9148166,Misc,54
97082,obsessions,16
3191746,search,28
8160912,Misc,16
9093326,search,12
8176804,obsessions,57
1415010,search,75
3249968,flash_sale,49
8865824,flash_sale,57
9195680,Misc,31
9208624,flash_sale,10
9132132,obsessions,4
6003696,obsessions,67
703590,flash_sale,76
9039468,obsessions,66
6753952,flash_sale,92
2567954,flash_sale,43
6138050,obsessions,93
6941832,saved_search,3
2440152,search,99
6538102,obsessions,33
7465552,browse_search,70
8138286,obsessions,32
938950,obsessions,97
8738138,saved_search,23
8200446,search,15
7338510,carousel,42
8101558,browse_search,100
8583854,obsessions,23
82480,obsessions,46
1221092,obsessions,15
8787468,feeds,18
7450394,search,58
7502132,search,93
7410534,search,93
3531424,Misc,9
7084256,shop_browse_categories,10
1472704,browse_search,12
4803270,browse_search,43
6754520,search,99
927014,search,2
5792708,search,87
3464816,search,13
7081998,search,80
9179474,search,14
9430054,browse_search,3
39504,saved_search,16
5158252,deeplink,33
2097060,saved_search,29
9101572,obsessions,51
3323838,saved_search,75
8634854,Misc,87
8338120,flash_sale,74
7815142,search,26
9050380,obsessions,58
2745696,obsessions,73
3969120,browse_search,89
5121152,browse_search,70
3336638,search,38
7235482,browse_search,38
6224094,search,33
7200510,search,23
948446,flash_sale,80
4235934,obsessions,85
5980462,flash_sale,4
9371118,flash_sale,4
9392214,obsessions,10
5819788,search,19
5514580,obsessions,100
487494,search,53
6692872,obsessions,101
4177414,saved_search,29
1500338,obsessions,56
8262438,search,86
3273620,flash_sale,59
6746914,search,13
874280,Misc,2
1037100,flash_sale,94
1384364,search,73
6166926,obsessions,55
6428438,obsessions,63
5364612,saved_search,13
7560750,obsessions,35
2620860,search,10
6317744,obsessions,59
1458686,search,40
9124862,search,63
7627032,obsessions,58
4279070,carousel,34
8942362,search,96
9288438,search,31
4537168,saved_search,29
4162026,saved_search,31
1252188,search,93
8843528,search,16
1329470,Misc,6
6074110,obsessions,67
278756,obsessions,83
7028776,browse_search,65
4983776,ymal,55
3304852,obsessions,28
2199560,flash_sale,11
1530994,saved_search,40
1401226,ymal,56
7748368,obsessions,99
8668284,obsessions,96
7773018,search,100
2402758,browse_search,26
8745978,Misc,62
9219008,obsessions,24
593064,saved_search,13
7196660,obsessions,43
6243390,obsessions,70
4487356,obsessions,79
8756288,flash_sale,93
9023004,saved_search,10
1174642,deeplink,26
8991394,obsessions,33
8068184,obsessions,63
3063414,obsessions,66
7204892,obsessions,12
8854662,obsessions,86
4475974,obsessions,9
7164374,obsessions,37
2572316,search,8
468352,search,77
4937130,saved_search,31
8189266,search,69
7657424,ymal,20
6856168,shop_browse_categories,11
975994,obsessions,6
3799082,Misc,86
1601708,obsessions,85
8407622,search,60
303864,flash_sale,86
8163190,ymal,72
704192,obsessions,16
268424,obsessions,86
7036652,obsessions,67
3512518,search,73
9036638,search,85
743622,search,100
2725178,obsessions,80
1205644,flash_sale,99
6618998,obsessions,92
9316072,search,5
9035292,saved_search,27
9197708,flash_sale,41
8802428,obsessions,18
7221952,obsessions,101
6139558,feeds,90
603168,saved_search,60
9258156,obsessions,36
4479410,carousel,51
8780330,search,86
6435964,obsessions,101
6435732,search,64
8176846,obsessions,33
866864,search,73
6774348,saved_search,5
8825768,obsessions,94
9111738,saved_search,42
2188560,obsessions,75
7304018,obsessions,83
2226230,feeds,3
102692,search,84
7847916,obsessions,16
7367256,obsessions,38
1612952,obsessions,83
2430364,search,93
9391674,obsessions,8
6173772,search,48
9364096,Misc,15
7360418,search,70
537496,browse_search,10
8088208,obsessions,100
8626684,obsessions,94
8361846,flash_sale,20
8767258,search,56
8701986,obsessions,59
8682598,saved_search,10
8004116,search,13
2224220,obsessions,47
9234148,obsessions,36
587854,carousel,17
6446680,obsessions,82
6843106,obsessions,86
7493748,search,1
4083514,search,32
5936118,obsessions,64
3160262,obsessions,80
6147222,flash_sale,68
9048882,search,82
695252,obsessions,66
1607092,flash_sale,88
6912150,flash_sale,79
9001910,deeplink,83
1561504,feeds,100
8981118,flash_sale,99
8123610,obsessions,71
9306592,flash_sale,23
1486844,search,43
1922646,search,15
8993906,deeplink,80
399742,flash_sale,101
411132,obsessions,12
9096092,saved_search,35
9040,saved_search,19
8667054,saved_search,77
1090762,obsessions,75
7755192,obsessions,84
9197836,search,49
2058238,obsessions,21
8954540,Misc,87
1190240,obsessions,43
9087606,browse_search,43
4727072,carousel,17
8632868,saved_search,58
8378324,saved_search,23
1863424,obsessions,49
9046188,obsessions,82
9064938,search,23
5685878,Misc,101
4755116,obsessions,96
7752712,obsessions,63
9059814,Misc,58
9074268,search,65
2992040,obsessions,65
9156944,search,56
9224192,obsessions,43
7111510,Misc,1
2475322,search,35
7513688,flash_sale,21
3759356,Misc,63
5990484,obsessions,53
9385870,obsessions,9
484708,flash_sale,57
823334,obsessions,26
8672536,obsessions,100
1755284,obsessions,49
8766044,obsessions,22
1524230,Misc,13
7054110,obsessions,8
248852,Misc,3
4661024,obsessions,41
8258956,saved_search,19
8266656,obsessions,90
5627856,saved_search,39
743656,Misc,27
7922944,obsessions,32
9381426,obsessions,12
301928,search,5
9328298,search,13
29712,obsessions,96
3186,search,19
222560,saved_search,65
9215632,flash_sale,46
644604,obsessions,76
6690276,feeds,66
6687306,feeds,93
8227728,saved_search,42
7487142,obsessions,76
169536,flash_sale,96
1455834,browse_search,87
4015456,obsessions,36
621146,obsessions,1
1839908,flash_sale,100
1699952,search,33
6380164,obsessions,80
6884310,Misc,48
8700828,saved_search,32
9356958,saved_search,14
447946,search,98
778518,flash_sale,57
6838026,search,99
9286402,flash_sale,4
7939500,search,98
9240212,search,14
4639632,saved_search,79
4504652,saved_search,71
4399600,obsessions,93
1384834,search,85
780692,saved_search,25
7079262,obsessions,67
7979868,saved_search,46
9059496,search,79
4326540,search,71
9100334,obsessions,7
9253046,flash_sale,35
8977060,search,91
7840672,search,95
1148878,Misc,96
66784,flash_sale,13
4561088,flash_sale,100
9314446,search,24
9162008,saved_search,21
1248974,search,31
2160630,obsessions,41
6986688,flash_sale,75
8197806,flash_sale,41
421348,obsessions,17
1539246,search,93
8078534,obsessions,69
1134260,carousel,39
6312976,Misc,67
6798402,obsessions,72
873682,Misc,75
4312078,ymal,23
7205976,flash_sale,97
5938680,flash_sale,43
9320954,obsessions,21
3797076,search,86
252514,browse_search,71
2834904,flash_sale,22
9192498,search,35
7068960,obsessions,74
90388,flash_sale,24
1743184,search,98
6821770,obsessions,14
9089572,flash_sale,35
9413742,flash_sale,4
9333420,saved_search,21
858154,Misc,51
4954676,saved_search,16
8137808,Misc,74
632260,obsessions,101
247242,saved_search,47
8289846,obsessions,67
8528664,Misc,74
7705670,obsessions,57
6687448,browse_search,35
2567678,flash_sale,23
714342,flash_sale,30
6893900,obsessions,41
9322872,obsessions,8
9231136,obsessions,9
1171970,obsessions,59
7205312,obsessions,61
837558,obsessions,69
434284,Misc,28
4756402,search,76
4453024,obsessions,94
8992020,search,96
4945698,flash_sale,36
9016666,ymal,90
348864,flash_sale,21
7681412,obsessions,66
7980164,search,89
3072676,feeds,47
6974676,obsessions,47
8403762,Misc,18
9249574,obsessions,5
8028716,obsessions,37
1350814,Misc,19
8436046,ymal,55
7651766,saved_search,3
9261228,saved_search,2
5491872,search,64
5865846,saved_search,48
1196938,search,58
8094728,Misc,80
8554492,search,78
8408038,search,37
9174656,flash_sale,45
8374860,flash_sale,40
426190,ymal,74
8564068,browse_search,21
9175206,obsessions,15
3032358,search,76
9030220,obsessions,42
2553298,ymal,60
7524498,search,4
6657754,obsessions,79
7854492,browse_search,46
7044262,Misc,9
8605668,search,18
2685390,saved_search,62
9226540,search,44
2377874,Misc,101
489974,obsessions,79
6594350,saved_search,1
5404262,carousel,35
6878396,search,35
6757888,obsessions,27
5752700,obsessions,53
6077124,search,50
9277078,deeplink,32
9317220,obsessions,25
8878488,search,4
9025956,obsessions,30
8967398,browse_search,22
1837076,search,45
9080334,obsessions,74
8719120,Misc,93
9054792,saved_search,79
9353308,obsessions,17
741342,flash_sale,2
444086,obsessions,84
3059376,flash_sale,53
3291280,search,83
8064866,ymal,40
7176214,flash_sale,11
4781170,search,22
7146950,obsessions,10
9029856,obsessions,52
8188356,search,48
9273174,flash_sale,29
9022858,Misc,58
5192444,search,25
7888284,search,33
9140298,search,38
1846030,saved_search,26
9110454,obsessions,30
8275998,saved_search,61
7949450,search,26
7532484,flash_sale,77
8350646,saved_search,9
8261556,search,38
8476232,search,11
546770,search,36
1306132,obsessions,92
6783884,saved_search,24
4005624,search,72
7662062,browse_search,64
313072,saved_search,6
8589124,search,95
2970772,search,45
9018054,Misc,73
2861476,Misc,78
1738052,browse_search,75
9370724,search,14
7667718,saved_search,56
5652346,flash_sale,37
1552868,flash_sale,46
4393056,saved_search,44
9373458,flash_sale,13
7693246,Misc,68
1157990,saved_search,77
9035752,obsessions,57
8943776,search,81
7040254,search,96
9134772,flash_sale,55
9267226,flash_sale,26
6337986,Misc,99
8757752,obsessions,23
6498858,obsessions,58
7418032,search,62
1988140,obsessions,97
7290494,search,43
9403524,search,8
8419208,search,28
8859552,obsessions,83
97040,saved_search,24
9021040,search,36
7430474,search,98
9183442,search,50
5452282,obsessions,92
6896688,saved_search,26
2366326,obsessions,53
591062,obsessions,49
1507148,carousel,15
1845736,saved_search,86
9181228,saved_search,50
747716,obsessions,98
8772492,search,51
9285976,saved_search,30
3037608,obsessions,92
3007366,search,34
8572084,obsessions,9
1360850,obsessions,14
6649048,search,94
2185052,Misc,101
9257568,Misc,35
1067608,search,48
5675908,saved_search,26
4942070,obsessions,64
8441314,obsessions,58
7149850,saved_search,73
5243702,search,35
7558252,flash_sale,48
9293272,obsessions,21
885526,obsessions,52
6011578,flash_sale,67
9124290,search,55
1226086,Misc,55
5133818,browse_search,36
1596928,saved_search,9
7018832,Misc,66
7978610,feeds,33
7344574,obsessions,49
9362324,feeds,2
8150484,flash_sale,22
4195056,obsessions,87
1204480,search,86
9059748,obsessions,78
8414612,obsessions,13
3077106,saved_search,63
986334,search,85
1752076,obsessions,97
9276906,shop_browse_categories,17
9144198,obsessions,58
3957192,obsessions,27
397140,search,42
8926038,flash_sale,56
6656756,flash_sale,23
2459228,flash_sale,94
7665340,obsessions,94
4265696,obsessions,100
641244,flash_sale,59
5574182,ymal,12
144784,obsessions,12
9025924,flash_sale,85
1120038,saved_search,70
9064128,obsessions,77
6539320,obsessions,100
447182,search,97
3217428,search,78
2064932,flash_sale,21
8388206,search,17
1897874,obsessions,26
8994418,obsessions,92
7565970,obsessions,55
740974,flash_sale,10
4299402,feeds,101
4084240,obsessions,95
4451194,search,41
1943476,obsessions,98
3163912,obsessions,9
1298628,obsessions,57
4379134,search,55
7248202,saved_search,79
7597774,search,16
6285046,search,71
8580006,saved_search,6
8878874,saved_search,48
8239972,flash_sale,83
3969958,saved_search,68
